func,control,ta,agg,meter_num,meter_time,name,host,timestamp
meterRepTime_r4,9914100,0,1786300,20,137180500,cir,BruceChen,2021-07-29T225149
meterRepTime_r3,10162200,0,1557400,20,135727000,cir,BruceChen,2021-07-29T225149
meterRepTime_r2,10557300,0,1924600,20,142280700,cir,BruceChen,2021-07-29T225149
meterRepTime_r10,9928700,0,12856900,20,137670600,cir,BruceChen,2021-07-29T235400
meterRepTime_r9,9294500,0,2198500,20,126494800,cir,BruceChen,2021-07-29T235400
meterRepTime_r8,9275500,0,1951700,20,125553500,cir,BruceChen,2021-07-29T235400
meterRepTime_r7,9317200,0,1701000,20,125255000,cir,BruceChen,2021-07-29T235400
meterRepTime_r6,9072100,0,1585000,20,123764200,cir,BruceChen,2021-07-29T235400
meterRepTime_r5,9352800,0,1594100,20,125637200,cir,BruceChen,2021-07-29T235400
meterRepTime_r4,9342100,0,1749300,20,125138800,cir,BruceChen,2021-07-29T235400
meterRepTime_r3,9154800,0,1458400,20,124590800,cir,BruceChen,2021-07-29T235400
meterRepTime_r2,9157000,0,1517100,20,123714500,cir,BruceChen,2021-07-29T235400
meterRepTime_r10,9721100,0,13021500,20,143091200,cir,BruceChen,2021-07-30T000349
meterRepTime_r9,9315900,0,2184700,20,128705000,cir,BruceChen,2021-07-30T000349
meterRepTime_r8,9277500,0,1930300,20,127195000,cir,BruceChen,2021-07-30T000349
meterRepTime_r7,9282000,0,1640300,20,127470500,cir,BruceChen,2021-07-30T000349
meterRepTime_r6,9579400,0,1591000,20,125930200,cir,BruceChen,2021-07-30T000349
meterRepTime_r5,9266400,0,1564700,20,127688900,cir,BruceChen,2021-07-30T000349
meterRepTime_r4,9346800,0,1761200,20,126160600,cir,BruceChen,2021-07-30T000349
meterRepTime_r3,9276600,0,1486600,20,125404100,cir,BruceChen,2021-07-30T000349
meterRepTime_r2,9273600,0,1513800,20,128747600,cir,BruceChen,2021-07-30T000349
meterRepTime_r10,10592600,0,13776400,20,147212100,cir,BruceChen,2021-07-30T001057
meterRepTime_r9,9521500,0,2151200,20,140644700,cir,BruceChen,2021-07-30T001057
meterRepTime_r8,9517700,0,1916600,20,129618800,cir,BruceChen,2021-07-30T001057
meterRepTime_r7,9560000,0,1647900,20,128541600,cir,BruceChen,2021-07-30T001057
meterRepTime_r6,9476000,0,1568800,20,128202600,cir,BruceChen,2021-07-30T001057
meterRepTime_r5,9484800,0,1574500,20,129965700,cir,BruceChen,2021-07-30T001057
meterRepTime_r4,9481100,0,1739400,20,128236900,cir,BruceChen,2021-07-30T001057
meterRepTime_r3,9216700,0,1447900,20,128744300,cir,BruceChen,2021-07-30T001057
meterRepTime_r2,9460700,0,1498000,20,127696600,cir,BruceChen,2021-07-30T001057
meterRepTime_r10,9979200,0,13176400,20,138816800,cir,BruceChen,2021-07-29T224914
meterRepTime_r9,9282400,0,2175900,20,125666500,cir,BruceChen,2021-07-29T224914
meterRepTime_r8,9195400,0,1901600,20,125717600,cir,BruceChen,2021-07-29T224914
meterRepTime_r7,9338000,0,1659900,20,125433500,cir,BruceChen,2021-07-29T224914
meterRepTime_r6,9193100,0,1550100,20,123718600,cir,BruceChen,2021-07-29T224914
meterRepTime_r5,9146000,0,1565000,20,125528500,cir,BruceChen,2021-07-29T224914
meterRepTime_r4,9218700,0,1736600,20,124453300,cir,BruceChen,2021-07-29T224914
meterRepTime_r3,9174200,0,1493700,20,124540900,cir,BruceChen,2021-07-29T224914
meterRepTime_r2,9241300,0,1492900,20,125675400,cir,BruceChen,2021-07-29T224914
meterRepTime_r10,10502700,0,12942600,20,149910400,cir,BruceChen,2021-07-29T224727
meterRepTime_r9,10141200,0,2201300,20,138846700,cir,BruceChen,2021-07-29T224727
meterRepTime_r8,10063300,0,1954400,20,137011300,cir,BruceChen,2021-07-29T224727
meterRepTime_r7,10060900,0,1646300,20,136833300,cir,BruceChen,2021-07-29T224727
meterRepTime_r6,10059000,0,1536800,20,135769300,cir,BruceChen,2021-07-29T224727
meterRepTime_r5,10110700,0,1577000,20,138037200,cir,BruceChen,2021-07-29T224727
meterRepTime_r4,10074300,0,1733400,20,136358100,cir,BruceChen,2021-07-29T224727
meterRepTime_r3,10035300,0,1481800,20,135123000,cir,BruceChen,2021-07-29T224727
meterRepTime_r2,10029900,0,1513700,20,135630200,cir,BruceChen,2021-07-29T224727
meterRepTime_r10,10459100,0,13993000,20,140323400,cir,BruceChen,2021-07-29T234534
meterRepTime_r9,9831700,0,2240400,20,132377300,cir,BruceChen,2021-07-29T234534
meterRepTime_r8,9303600,0,1948600,20,128032100,cir,BruceChen,2021-07-29T234534
meterRepTime_r7,9276300,0,1695800,20,128225100,cir,BruceChen,2021-07-29T234534
meterRepTime_r6,16774500,0,2114000,20,127905500,cir,BruceChen,2021-07-29T234534
meterRepTime_r5,9302000,0,1561700,20,128815100,cir,BruceChen,2021-07-29T234534
meterRepTime_r4,9651300,0,1725300,20,128042800,cir,BruceChen,2021-07-29T234534
meterRepTime_r3,9263300,0,1488500,20,127140500,cir,BruceChen,2021-07-29T234534
meterRepTime_r2,9271600,0,1533100,20,127247800,cir,BruceChen,2021-07-29T234534
meterRepTime_r10,10070900,0,12957600,20,142515100,cir,BruceChen,2021-07-29T232637
meterRepTime_r9,9759800,0,2129900,20,131678700,cir,BruceChen,2021-07-29T232637
meterRepTime_r8,9619900,0,1917200,20,130007800,cir,BruceChen,2021-07-29T232637
meterRepTime_r7,9716400,0,1644200,20,129231300,cir,BruceChen,2021-07-29T232637
meterRepTime_r6,9624100,0,1554300,20,128675800,cir,BruceChen,2021-07-29T232637
meterRepTime_r5,9695400,0,1553200,20,131274700,cir,BruceChen,2021-07-29T232637
meterRepTime_r4,9666200,0,1720500,20,130581500,cir,BruceChen,2021-07-29T232637
meterRepTime_r3,9691800,0,1497900,20,129965300,cir,BruceChen,2021-07-29T232637
meterRepTime_r2,9391700,0,1453700,20,128023500,cir,BruceChen,2021-07-29T232637
meterRepTime_r10,11034300,0,13644500,20,146759300,cir,BruceChen,2021-07-29T234508
meterRepTime_r9,9862600,0,2223900,20,144765300,cir,BruceChen,2021-07-29T234508
meterRepTime_r8,9657400,0,1878100,20,131187100,cir,BruceChen,2021-07-29T234508
meterRepTime_r7,9636300,0,1635200,20,130436600,cir,BruceChen,2021-07-29T234508
meterRepTime_r6,9564300,0,1599700,20,129037300,cir,BruceChen,2021-07-29T234508
meterRepTime_r5,10429900,0,1555600,20,132191100,cir,BruceChen,2021-07-29T234508
meterRepTime_r4,9638500,0,1749200,20,129312100,cir,BruceChen,2021-07-29T234508
meterRepTime_r3,9494500,0,1531900,20,128730000,cir,BruceChen,2021-07-29T234508
meterRepTime_r2,9429100,0,1473600,20,128182700,cir,BruceChen,2021-07-29T234508
meterRepTime_r10,10218100,0,13460700,20,145483100,cir,BruceChen,2021-07-29T231302
meterRepTime_r9,9667600,0,2361800,20,134642000,cir,BruceChen,2021-07-29T231302
meterRepTime_r8,9622600,0,1885500,20,131161600,cir,BruceChen,2021-07-29T231302
meterRepTime_r7,9514500,0,1642300,20,130284800,cir,BruceChen,2021-07-29T231302
meterRepTime_r6,9648900,0,1537300,20,129473100,cir,BruceChen,2021-07-29T231302
meterRepTime_r5,9573100,0,1586300,20,129397300,cir,BruceChen,2021-07-29T231302
meterRepTime_r4,9582200,0,1714300,20,128913700,cir,BruceChen,2021-07-29T231302
meterRepTime_r3,9655600,0,1535100,20,130101500,cir,BruceChen,2021-07-29T231302
meterRepTime_r2,9557200,0,1478500,20,129241900,cir,BruceChen,2021-07-29T231302
meterRepTime_r10,10358100,0,13243500,20,147410800,cir,BruceChen,2021-07-29T233503
meterRepTime_r9,9924800,0,2217900,20,134510000,cir,BruceChen,2021-07-29T233503
meterRepTime_r8,10004300,0,1927800,20,133518500,cir,BruceChen,2021-07-29T233503
meterRepTime_r7,9914400,0,1627200,20,133494300,cir,BruceChen,2021-07-29T233503
meterRepTime_r6,10209600,0,1584700,20,132883500,cir,BruceChen,2021-07-29T233503
meterRepTime_r5,10047900,0,1552800,20,134561500,cir,BruceChen,2021-07-29T233503
meterRepTime_r4,9880300,0,1737300,20,133519000,cir,BruceChen,2021-07-29T233503
meterRepTime_r3,9712100,0,1474600,20,132584900,cir,BruceChen,2021-07-29T233503
meterRepTime_r2,9976000,0,1513800,20,131934400,cir,BruceChen,2021-07-29T233503
meterRepTime_r10,9919900,0,13124900,20,141686600,cir,BruceChen,2021-07-29T235614
meterRepTime_r9,10164700,0,2388700,20,128659500,cir,BruceChen,2021-07-29T235614
meterRepTime_r8,9593300,0,2039200,20,128228100,cir,BruceChen,2021-07-29T235614
meterRepTime_r7,9438200,0,1655700,20,127109800,cir,BruceChen,2021-07-29T235614
meterRepTime_r6,9226200,0,1523400,20,126952100,cir,BruceChen,2021-07-29T235614
meterRepTime_r5,9425900,0,1570900,20,128517800,cir,BruceChen,2021-07-29T235614
meterRepTime_r4,9434100,0,1755200,20,126737300,cir,BruceChen,2021-07-29T235614
meterRepTime_r3,9286600,0,1508100,20,126170300,cir,BruceChen,2021-07-29T235614
meterRepTime_r2,9351900,0,1465200,20,125956500,cir,BruceChen,2021-07-29T235614
meterRepTime_r10,9678800,0,13241100,20,139974300,cir,BruceChen,2021-07-29T231328
meterRepTime_r9,10015400,0,2404500,20,127477400,cir,BruceChen,2021-07-29T231328
meterRepTime_r8,9352100,0,1946300,20,125590800,cir,BruceChen,2021-07-29T231328
meterRepTime_r7,9268000,0,1655100,20,124524800,cir,BruceChen,2021-07-29T231328
meterRepTime_r6,9297800,0,1611400,20,125946300,cir,BruceChen,2021-07-29T231328
meterRepTime_r5,9298900,0,1590600,20,126708800,cir,BruceChen,2021-07-29T231328
meterRepTime_r4,9348700,0,1711100,20,123841700,cir,BruceChen,2021-07-29T231328
meterRepTime_r3,9351500,0,1492400,20,124028400,cir,BruceChen,2021-07-29T231328
meterRepTime_r2,9331900,0,1521600,20,124191000,cir,BruceChen,2021-07-29T231328
meterRepTime_r10,9992700,0,13521500,20,140481800,cir,BruceChen,2021-07-29T232621
meterRepTime_r9,9398700,0,2252000,20,128914400,cir,BruceChen,2021-07-29T232621
meterRepTime_r8,9327300,0,1907300,20,126682300,cir,BruceChen,2021-07-29T232621
meterRepTime_r7,9300500,0,1670400,20,125706500,cir,BruceChen,2021-07-29T232621
meterRepTime_r6,9424800,0,1556000,20,126260600,cir,BruceChen,2021-07-29T232621
meterRepTime_r5,9442200,0,1567900,20,127314800,cir,BruceChen,2021-07-29T232621
meterRepTime_r4,9444100,0,1781800,20,126697000,cir,BruceChen,2021-07-29T232621
meterRepTime_r3,9136700,0,1547800,20,129686800,cir,BruceChen,2021-07-29T232621
meterRepTime_r2,9286900,0,1502500,20,125420200,cir,BruceChen,2021-07-29T232621
meterRepTime_r10,10027200,0,12714600,20,141880700,cir,BruceChen,2021-07-29T232147
meterRepTime_r9,9651400,0,2204100,20,129318900,cir,BruceChen,2021-07-29T232147
meterRepTime_r8,9493000,0,2146800,20,129009700,cir,BruceChen,2021-07-29T232147
meterRepTime_r7,9503600,0,1660200,20,128108600,cir,BruceChen,2021-07-29T232147
meterRepTime_r6,9476400,0,1535100,20,128199200,cir,BruceChen,2021-07-29T232147
meterRepTime_r5,9536300,0,1590300,20,128138300,cir,BruceChen,2021-07-29T232147
meterRepTime_r4,9596200,0,1769400,20,128730400,cir,BruceChen,2021-07-29T232147
meterRepTime_r3,9507500,0,1800300,20,128201700,cir,BruceChen,2021-07-29T232147
meterRepTime_r2,9339000,0,1521300,20,127318900,cir,BruceChen,2021-07-29T232147
meterRepTime_r10,9781900,0,13033300,20,140234500,cir,BruceChen,2021-07-29T232806
meterRepTime_r9,10192900,0,2319300,20,124918000,cir,BruceChen,2021-07-29T232806
meterRepTime_r8,9233500,0,1927900,20,124845500,cir,BruceChen,2021-07-29T232806
meterRepTime_r7,9098600,0,1592000,20,122574500,cir,BruceChen,2021-07-29T232806
meterRepTime_r6,9276000,0,1601600,20,124255300,cir,BruceChen,2021-07-29T232806
meterRepTime_r5,9612600,0,1575500,20,124421600,cir,BruceChen,2021-07-29T232806
meterRepTime_r4,9924900,0,1721400,20,125801500,cir,BruceChen,2021-07-29T232806
meterRepTime_r3,9240800,0,1489500,20,123799700,cir,BruceChen,2021-07-29T232806
meterRepTime_r2,9433100,0,1518700,20,123544800,cir,BruceChen,2021-07-29T232806
meterRepTime_r10,9901900,0,12572600,20,140087500,cir,BruceChen,2021-07-30T000405
meterRepTime_r9,9457200,0,2178600,20,127759100,cir,BruceChen,2021-07-30T000405
meterRepTime_r8,9385900,0,1902600,20,126831100,cir,BruceChen,2021-07-30T000405
meterRepTime_r7,9307900,0,1643800,20,126983500,cir,BruceChen,2021-07-30T000405
meterRepTime_r6,9138100,0,1555700,20,125098700,cir,BruceChen,2021-07-30T000405
meterRepTime_r5,9372100,0,1585000,20,127207500,cir,BruceChen,2021-07-30T000405
meterRepTime_r4,9441100,0,1740900,20,126988800,cir,BruceChen,2021-07-30T000405
meterRepTime_r3,9367000,0,1487700,20,126428800,cir,BruceChen,2021-07-30T000405
meterRepTime_r2,9389900,0,1536900,20,124801900,cir,BruceChen,2021-07-30T000405
meterRepTime_r10,9898500,0,13973100,20,142274200,cir,BruceChen,2021-07-29T235416
meterRepTime_r9,9555000,0,2285900,20,129214300,cir,BruceChen,2021-07-29T235416
meterRepTime_r8,9440500,0,2049800,20,130010100,cir,BruceChen,2021-07-29T235416
meterRepTime_r7,9407800,0,1652600,20,129192000,cir,BruceChen,2021-07-29T235416
meterRepTime_r6,9418200,0,1548900,20,127162400,cir,BruceChen,2021-07-29T235416
meterRepTime_r5,9443900,0,1565900,20,127637800,cir,BruceChen,2021-07-29T235416
meterRepTime_r4,9452700,0,1765000,20,127497800,cir,BruceChen,2021-07-29T235416
meterRepTime_r3,9389100,0,1494900,20,126862000,cir,BruceChen,2021-07-29T235416
meterRepTime_r2,9319600,0,1492900,20,126788600,cir,BruceChen,2021-07-29T235416
meterRepTime_r10,10791800,0,15049500,20,146141700,cir,BruceChen,2021-07-29T234708
meterRepTime_r9,9357100,0,2195600,20,141646100,cir,BruceChen,2021-07-29T234708
meterRepTime_r8,10282600,0,1974100,20,126706300,cir,BruceChen,2021-07-29T234708
meterRepTime_r7,9363900,0,1653100,20,126762100,cir,BruceChen,2021-07-29T234708
meterRepTime_r6,9283800,0,1553800,20,126566600,cir,BruceChen,2021-07-29T234708
meterRepTime_r5,10076600,0,1564000,20,126959400,cir,BruceChen,2021-07-29T234708
meterRepTime_r4,10138500,0,1874800,20,127158100,cir,BruceChen,2021-07-29T234708
meterRepTime_r3,9340600,0,1499900,20,128415600,cir,BruceChen,2021-07-29T234708
meterRepTime_r2,9359100,0,1531500,20,125917700,cir,BruceChen,2021-07-29T234708
meterRepTime_r10,9927600,0,13107700,20,143203500,cir,BruceChen,2021-07-29T231102
meterRepTime_r9,9417000,0,2144200,20,128870400,cir,BruceChen,2021-07-29T231102
meterRepTime_r8,9394600,0,2095800,20,128344400,cir,BruceChen,2021-07-29T231102
meterRepTime_r7,9376300,0,1647800,20,127415800,cir,BruceChen,2021-07-29T231102
meterRepTime_r6,9395800,0,1592100,20,127884700,cir,BruceChen,2021-07-29T231102
meterRepTime_r5,9390600,0,1590700,20,129002700,cir,BruceChen,2021-07-29T231102
meterRepTime_r4,9446000,0,1780000,20,127716600,cir,BruceChen,2021-07-29T231102
meterRepTime_r3,9359100,0,1486600,20,126684800,cir,BruceChen,2021-07-29T231102
meterRepTime_r2,9422400,0,1507400,20,127673500,cir,BruceChen,2021-07-29T231102
meterRepTime_r10,9842800,0,13284700,20,140985000,cir,BruceChen,2021-07-29T230552
meterRepTime_r9,9391200,0,2262500,20,128288100,cir,BruceChen,2021-07-29T230552
meterRepTime_r8,9311600,0,1903900,20,128319600,cir,BruceChen,2021-07-29T230552
meterRepTime_r7,9262600,0,1629200,20,125138700,cir,BruceChen,2021-07-29T230552
meterRepTime_r6,9220100,0,1530100,20,125272400,cir,BruceChen,2021-07-29T230552
meterRepTime_r5,9551400,0,1589500,20,128756600,cir,BruceChen,2021-07-29T230552
meterRepTime_r4,9355600,0,1747700,20,127382900,cir,BruceChen,2021-07-29T230552
meterRepTime_r3,9265600,0,1476600,20,125013200,cir,BruceChen,2021-07-29T230552
meterRepTime_r2,9366600,0,1507800,20,126907400,cir,BruceChen,2021-07-29T230552
meterRepTime_r10,10264200,0,12841400,20,136748600,cir,BruceChen,2021-07-29T232345
meterRepTime_r9,9179600,0,2302400,20,124759800,cir,BruceChen,2021-07-29T232345
meterRepTime_r8,9098300,0,2066800,20,123805000,cir,BruceChen,2021-07-29T232345
meterRepTime_r7,8923300,0,1787900,20,122257600,cir,BruceChen,2021-07-29T232345
meterRepTime_r6,8889500,0,1714000,20,121919500,cir,BruceChen,2021-07-29T232345
meterRepTime_r5,9196900,0,1697500,20,125159400,cir,BruceChen,2021-07-29T232345
meterRepTime_r4,9106300,0,1745100,20,123149800,cir,BruceChen,2021-07-29T232345
meterRepTime_r3,9159500,0,1485400,20,123196600,cir,BruceChen,2021-07-29T232345
meterRepTime_r2,9731300,0,1489200,20,123320600,cir,BruceChen,2021-07-29T232345
meterRepTime_r10,10110500,0,13039000,20,144321400,cir,BruceChen,2021-07-29T224527
meterRepTime_r9,9768000,0,2178900,20,132817000,cir,BruceChen,2021-07-29T224527
meterRepTime_r8,9726000,0,1904800,20,131304000,cir,BruceChen,2021-07-29T224527
meterRepTime_r7,9553100,0,1653300,20,130762600,cir,BruceChen,2021-07-29T224527
meterRepTime_r6,9717300,0,1538500,20,130659300,cir,BruceChen,2021-07-29T224527
meterRepTime_r5,9721700,0,1552400,20,131472200,cir,BruceChen,2021-07-29T224527
meterRepTime_r4,9671100,0,1823400,20,132317500,cir,BruceChen,2021-07-29T224527
meterRepTime_r3,9385500,0,1503900,20,130119500,cir,BruceChen,2021-07-29T224527
meterRepTime_r2,9644600,0,1557300,20,130414700,cir,BruceChen,2021-07-29T224527
meterRepTime_r10,9870500,0,13570100,20,141151900,cir,BruceChen,2021-07-29T234052
meterRepTime_r9,9503100,0,2314300,20,128994300,cir,BruceChen,2021-07-29T234052
meterRepTime_r8,10255100,0,2008900,20,130551900,cir,BruceChen,2021-07-29T234052
meterRepTime_r7,9277600,0,1623000,20,126301800,cir,BruceChen,2021-07-29T234052
meterRepTime_r6,9086300,0,1494800,20,124622900,cir,BruceChen,2021-07-29T234052
meterRepTime_r5,9284000,0,1552500,20,127176400,cir,BruceChen,2021-07-29T234052
meterRepTime_r4,9341500,0,1728700,20,126619000,cir,BruceChen,2021-07-29T234052
meterRepTime_r3,9336600,0,1480400,20,125904700,cir,BruceChen,2021-07-29T234052
meterRepTime_r2,9394200,0,1482500,20,127555300,cir,BruceChen,2021-07-29T234052
meterRepTime_r10,10584900,0,13765500,20,148684000,cir,BruceChen,2021-07-30T000834
meterRepTime_r9,9959400,0,2141400,20,135063100,cir,BruceChen,2021-07-30T000834
meterRepTime_r8,10092800,0,1908000,20,134793400,cir,BruceChen,2021-07-30T000834
meterRepTime_r7,9843500,0,1627300,20,133746600,cir,BruceChen,2021-07-30T000834
meterRepTime_r6,9905900,0,1523700,20,134282400,cir,BruceChen,2021-07-30T000834
meterRepTime_r5,9920600,0,1592400,20,135029600,cir,BruceChen,2021-07-30T000834
meterRepTime_r4,10025900,0,1730300,20,133221300,cir,BruceChen,2021-07-30T000834
meterRepTime_r3,9917800,0,1470900,20,133683600,cir,BruceChen,2021-07-30T000834
meterRepTime_r2,9904300,0,1486700,20,134696200,cir,BruceChen,2021-07-30T000834
meterRepTime_r10,9864800,0,12654700,20,140699300,cir,BruceChen,2021-07-29T232437
meterRepTime_r9,9428100,0,2167700,20,127090800,cir,BruceChen,2021-07-29T232437
meterRepTime_r8,9380700,0,1905000,20,125539500,cir,BruceChen,2021-07-29T232437
meterRepTime_r7,9337600,0,1654400,20,125931700,cir,BruceChen,2021-07-29T232437
meterRepTime_r6,9346900,0,1543200,20,125930700,cir,BruceChen,2021-07-29T232437
meterRepTime_r5,9308700,0,1580200,20,127637900,cir,BruceChen,2021-07-29T232437
meterRepTime_r4,9422200,0,1794300,20,126408600,cir,BruceChen,2021-07-29T232437
meterRepTime_r3,9152600,0,1516400,20,124847400,cir,BruceChen,2021-07-29T232437
meterRepTime_r2,9360100,0,1523000,20,122970200,cir,BruceChen,2021-07-29T232437
meterRepTime_r10,10753300,0,12949200,20,149459900,cir,BruceChen,2021-07-30T000149
meterRepTime_r9,11189900,0,2598700,20,137319800,cir,BruceChen,2021-07-30T000149
meterRepTime_r8,10163300,0,1983200,20,137027200,cir,BruceChen,2021-07-30T000149
meterRepTime_r7,9828300,0,1619800,20,134633800,cir,BruceChen,2021-07-30T000149
meterRepTime_r6,9866700,0,1604800,20,135011900,cir,BruceChen,2021-07-30T000149
meterRepTime_r5,10024400,0,1564700,20,135657200,cir,BruceChen,2021-07-30T000149
meterRepTime_r4,10043400,0,2020900,20,135798600,cir,BruceChen,2021-07-30T000149
meterRepTime_r3,10003200,0,1479400,20,133934500,cir,BruceChen,2021-07-30T000149
meterRepTime_r2,9784400,0,1515100,20,136220000,cir,BruceChen,2021-07-30T000149
meterRepTime_r10,9982100,0,12982000,20,144342400,cir,BruceChen,2021-07-29T225836
meterRepTime_r9,9521600,0,2359700,20,130143600,cir,BruceChen,2021-07-29T225836
meterRepTime_r8,9523700,0,1968400,20,129730700,cir,BruceChen,2021-07-29T225836
meterRepTime_r7,9394800,0,1694300,20,128404700,cir,BruceChen,2021-07-29T225836
meterRepTime_r6,9291400,0,1555700,20,127906800,cir,BruceChen,2021-07-29T225836
meterRepTime_r5,9557800,0,1647600,20,131856500,cir,BruceChen,2021-07-29T225836
meterRepTime_r4,9513500,0,1748900,20,129002200,cir,BruceChen,2021-07-29T225836
meterRepTime_r3,9325100,0,1497300,20,125355300,cir,BruceChen,2021-07-29T225836
meterRepTime_r2,9299800,0,1532600,20,127280700,cir,BruceChen,2021-07-29T225836
meterRepTime_r10,9849700,0,12803900,20,139270200,cir,BruceChen,2021-07-29T233113
meterRepTime_r9,9459100,0,2460400,20,127056900,cir,BruceChen,2021-07-29T233113
meterRepTime_r8,9445400,0,1849800,20,128275000,cir,BruceChen,2021-07-29T233113
meterRepTime_r7,9437100,0,1635700,20,126067300,cir,BruceChen,2021-07-29T233113
meterRepTime_r6,9502800,0,1606600,20,125604000,cir,BruceChen,2021-07-29T233113
meterRepTime_r5,9434000,0,1563100,20,127791300,cir,BruceChen,2021-07-29T233113
meterRepTime_r4,9445000,0,1728100,20,127701600,cir,BruceChen,2021-07-29T233113
meterRepTime_r3,9223700,0,1542800,20,126361900,cir,BruceChen,2021-07-29T233113
meterRepTime_r2,9391000,0,1491300,20,124565200,cir,BruceChen,2021-07-29T233113
meterRepTime_r10,9656500,0,13367900,20,136718100,cir,BruceChen,2021-07-29T231738
meterRepTime_r9,9212700,0,2137600,20,127929200,cir,BruceChen,2021-07-29T231738
meterRepTime_r8,9204200,0,1944100,20,124659900,cir,BruceChen,2021-07-29T231738
meterRepTime_r7,9215600,0,1650600,20,124407400,cir,BruceChen,2021-07-29T231738
meterRepTime_r6,9197700,0,1559900,20,125070000,cir,BruceChen,2021-07-29T231738
meterRepTime_r5,9161600,0,1563100,20,125466600,cir,BruceChen,2021-07-29T231738
meterRepTime_r4,9258600,0,1771200,20,123318200,cir,BruceChen,2021-07-29T231738
meterRepTime_r3,9235500,0,1552200,20,122774500,cir,BruceChen,2021-07-29T231738
meterRepTime_r2,9203200,0,1489300,20,123966100,cir,BruceChen,2021-07-29T231738
meterRepTime_r10,10447000,0,13180200,20,146270600,cir,BruceChen,2021-07-29T235238
meterRepTime_r9,10492400,0,2384200,20,141334100,cir,BruceChen,2021-07-29T235238
meterRepTime_r8,9924700,0,1910400,20,130818700,cir,BruceChen,2021-07-29T235238
meterRepTime_r7,9943900,0,1645800,20,130114600,cir,BruceChen,2021-07-29T235238
meterRepTime_r6,9903100,0,1529300,20,131080000,cir,BruceChen,2021-07-29T235238
meterRepTime_r5,9997300,0,1563000,20,135428100,cir,BruceChen,2021-07-29T235238
meterRepTime_r4,10760200,0,1820900,20,130124900,cir,BruceChen,2021-07-29T235238
meterRepTime_r3,9986300,0,1496500,20,131170400,cir,BruceChen,2021-07-29T235238
meterRepTime_r2,10924300,0,1758000,20,131210400,cir,BruceChen,2021-07-29T235238
meterRepTime_r10,9752200,0,13150900,20,144973400,cir,BruceChen,2021-07-29T233649
meterRepTime_r9,10281700,0,2347400,20,126560700,cir,BruceChen,2021-07-29T233649
meterRepTime_r8,9308000,0,1944000,20,126757800,cir,BruceChen,2021-07-29T233649
meterRepTime_r7,9312500,0,1646700,20,125815800,cir,BruceChen,2021-07-29T233649
meterRepTime_r6,9362900,0,1543700,20,124799500,cir,BruceChen,2021-07-29T233649
meterRepTime_r5,9338900,0,1589500,20,126163000,cir,BruceChen,2021-07-29T233649
meterRepTime_r4,9387000,0,1721200,20,125659300,cir,BruceChen,2021-07-29T233649
meterRepTime_r3,9089800,0,1480100,20,125501400,cir,BruceChen,2021-07-29T233649
meterRepTime_r2,9358400,0,1500600,20,124658800,cir,BruceChen,2021-07-29T233649
meterRepTime_r10,9946200,0,12890900,20,143327000,cir,BruceChen,2021-07-29T230354
meterRepTime_r9,9461800,0,2256400,20,129268200,cir,BruceChen,2021-07-29T230354
meterRepTime_r8,9548400,0,1953500,20,129826200,cir,BruceChen,2021-07-29T230354
meterRepTime_r7,9419400,0,1696200,20,127683400,cir,BruceChen,2021-07-29T230354
meterRepTime_r6,9399000,0,1563500,20,126109500,cir,BruceChen,2021-07-29T230354
meterRepTime_r5,9405000,0,1580800,20,127831400,cir,BruceChen,2021-07-29T230354
meterRepTime_r4,9400200,0,1745600,20,126837300,cir,BruceChen,2021-07-29T230354
meterRepTime_r3,9451300,0,1515400,20,126447900,cir,BruceChen,2021-07-29T230354
meterRepTime_r2,9471700,0,1487500,20,126170900,cir,BruceChen,2021-07-29T230354
meterRepTime_r10,10331500,0,13613100,20,146101100,cir,BruceChen,2021-07-30T000954
meterRepTime_r9,9989000,0,2199100,20,135580700,cir,BruceChen,2021-07-30T000954
meterRepTime_r8,9904200,0,1912900,20,133605600,cir,BruceChen,2021-07-30T000954
meterRepTime_r7,9815200,0,1665000,20,132680200,cir,BruceChen,2021-07-30T000954
meterRepTime_r6,9781200,0,1605900,20,131856500,cir,BruceChen,2021-07-30T000954
meterRepTime_r5,9871400,0,1570700,20,133362700,cir,BruceChen,2021-07-30T000954
meterRepTime_r4,9860700,0,1728700,20,133362000,cir,BruceChen,2021-07-30T000954
meterRepTime_r3,9922500,0,1488500,20,132273000,cir,BruceChen,2021-07-30T000954
meterRepTime_r2,9841700,0,1479700,20,134084600,cir,BruceChen,2021-07-30T000954
meterRepTime_r10,9797400,0,13164800,20,143743800,cir,BruceChen,2021-07-29T225759
meterRepTime_r9,9833100,0,2329600,20,130386200,cir,BruceChen,2021-07-29T225759
meterRepTime_r8,9490800,0,1939800,20,129221100,cir,BruceChen,2021-07-29T225759
meterRepTime_r7,9509200,0,1671400,20,127846100,cir,BruceChen,2021-07-29T225759
meterRepTime_r6,9327800,0,1546700,20,126666100,cir,BruceChen,2021-07-29T225759
meterRepTime_r5,9350400,0,1565000,20,128648200,cir,BruceChen,2021-07-29T225759
meterRepTime_r4,9460900,0,1727500,20,127141100,cir,BruceChen,2021-07-29T225759
meterRepTime_r3,9420300,0,1493800,20,128844700,cir,BruceChen,2021-07-29T225759
meterRepTime_r2,9389400,0,1526200,20,130591000,cir,BruceChen,2021-07-29T225759
meterRepTime_r10,9839100,0,12889400,20,141700100,cir,BruceChen,2021-07-30T000015
